index,y_true,y_pred
779,78099972.9614355,108891719.52459174
780,114863517.74626982,226978377.58666492
781,262586229.97860727,355112014.61710465
782,340981681.2281277,432349699.49700284
783,564403356.7725791,662933778.7289495
784,570259606.1154574,579052771.3624442
785,595361958.9931309,545733317.7993186
786,625593534.4398623,587713911.3442773
787,641095748.4314717,653376900.4465923
788,653561364.2119579,658349196.6280065
789,654504316.4981855,613777793.035402
790,682251724.420092,619893656.0294155
791,712535131.4026579,663955106.8802917
792,576627425.8569404,567218810.965776
793,412025149.4158935,376368656.09536904
794,348349322.949915,359047291.34309113
795,331691407.5366494,355665645.52846366
796,325473895.0818205,341084821.3776922
797,182679299.5772078,192555136.72291112
798,181232184.41675445,179724961.83841237
799,133558593.9352058,173224064.85768604
800,112832078.22885697,172735646.77222225
801,104547265.38788377,150878129.16800472
802,78099972.9614355,153071570.96584228
803,78099972.9614355,121491317.18643644
804,114636014.90816654,230641650.97327787
805,260871086.90981743,360631698.5348307
806,341228735.2778634,451492809.11586773
807,570763871.1154767,660810134.5780832
808,565900149.5851195,590758291.0421165
809,594970519.024904,546440872.0492345
810,628123643.2996825,582482423.7200452
811,641109889.7280594,649894664.5320976
812,648572020.0166883,653802550.3374237
813,644006566.2536253,612686565.0869269
814,682002846.2761185,622567953.3072419
815,713345963.0366261,666845284.3010157
816,589727131.9660515,570005543.0074235
817,440497938.7975298,383684821.2475741
818,376451016.17991155,361298366.91619825
819,340584000.3568473,357897719.82332265
820,332398594.98224574,344022850.334464
821,182315605.6245927,193834871.94420958
822,207111310.40743828,178927991.33529702
823,105190283.61832722,180941750.35335845
824,155088918.55298385,186188651.75113037
825,115696767.6819438,141481216.02374083
826,96284864.7532625,132457679.08732405
827,106092993.46518977,169926527.2786635
828,96675513.98868056,204517199.16632062
829,261316020.23758188,379291919.2732032
830,343872654.8578424,470997489.0852808
831,578572393.0871708,656460421.07986
832,585500174.1603602,562618041.6669377
833,601426113.463264,539116649.0651283
834,630316617.664228,580259806.1300427
835,644914194.8233556,642545185.6780716
836,655561300.4094256,649287201.290249
837,652302114.0461762,608853477.3810844
838,691194334.842527,622424831.6921344
839,726155794.9947884,670583690.2395499
840,600748669.1287438,580299152.3016225
841,445185358.0201454,396000310.0316129
842,382376690.16365844,371121439.11682004
843,340076986.84896535,363220653.4146642
844,330627844.37221193,345731263.76833963
845,182280282.61528483,193721453.45999897
846,206823290.20139468,179434788.68831223
847,105111265.6872438,181601501.23559177
848,143434954.90160468,167106257.24559742
849,75942126.68676902,144344341.1882846
850,84473051.27635083,157812459.65537918
851,120161067.80074616,124597210.7362943
852,66606321.52290234,189624528.8403772
853,261965632.33948845,348085012.63794035
854,287689774.4848498,309476233.02478665
855,334774743.21563923,395105718.28032374
856,349476899.87417746,418731441.2234239
857,353076584.93434983,411389214.0925804
858,376916399.9741562,403927673.68362826
859,343634180.51532567,345649016.5872227
860,343302711.25253713,346556240.142229
861,342775575.49631965,352170972.1167641
862,344048908.7290611,360947317.1665923
863,345619787.0131482,369286136.28745306
864,308537378.501016,262753123.63256353
865,209989041.5297516,221541466.64886087
866,166155400.83756655,197676288.92254937
867,196790241.37992013,171867936.91935465
868,140458469.43902567,142461541.60617912
869,120201432.57362324,169691066.21934268
870,76923795.52290235,113104990.42103374
871,66606321.52290234,113058459.83307931
872,66606321.52290234,99256182.19753575
873,66606321.52290234,88375532.06120437
874,66606321.52290234,78432084.09981537
875,66606321.52290234,69571045.66757536
876,66606321.52290234,62622879.46668109
877,104559488.6247557,55648516.605546385
878,196134703.6479891,178281893.36596876
879,172705507.62355193,201180475.98753935
880,200833470.5370857,190520559.9183465
881,174489404.64068553,197091116.90940702
882,209978256.7758499,177880291.8162977
883,204729144.90907994,177699441.95908058
884,237057182.9990156,198464076.1556644
885,219225692.6149905,193935695.69222915
886,254237487.85289285,214650283.34667474
887,226682503.93705794,212648991.15162626
888,237264982.09010798,210952271.6791749
889,186622160.87840652,186020893.39167163
890,190384935.48323354,187597424.16654503
891,159735293.4553785,179945356.71247503
892,177818182.9667398,144104659.45010242
893,103185211.8001201,141847776.41865027
894,155050795.69973558,127676074.45855165
895,66606321.52290234,154803513.401134
896,78099972.9614355,133218694.08190593
897,78099972.9614355,123154333.68091601
898,78099972.9614355,113304917.19123128
899,78099972.9614355,101318949.2288706
900,86787676.9919473,174201856.9291473
901,261319066.00470683,350519992.1330786
902,340967481.56808966,457221931.00302565
903,573824564.8733721,649620202.1449199
904,575229190.7958361,569112219.543356
905,593930429.6437511,536820502.81647086
906,623090899.7333239,574334684.5975246
907,637984110.4990612,636381077.7775867
908,645386027.8993144,653323690.8624914
909,637619439.8722669,610637568.5370903
910,654650909.538563,618800535.5098529
911,696017251.0029459,662392662.2498803
912,558344476.9094996,556160702.2128785
913,418141298.7196415,377311270.28187144
914,362790792.13332325,362739299.88607866
915,345912972.2609183,359063049.34064925
916,337251007.0216749,345134951.67930937
917,169628454.0128686,188247484.56496415
918,186913291.7748653,177043125.17935726
919,150928344.36564863,170543060.1103049
920,125358303.64496654,164758408.465203
921,114212865.58349429,140753208.43574184
922,86895980.82172826,161018292.77065152
923,78099972.9614355,129467101.20994455
924,144106428.4218684,208376067.18496
925,259479331.84618083,348309719.3948152
926,342011531.14131606,432546706.59232527
927,563205778.1185594,651177397.0649884
928,559151062.510739,601527917.9013567
929,575970363.9655609,569102175.4968688
930,608707219.7704068,605806143.7003677
931,630902611.1572181,659715878.1742847
932,646222052.8640647,668181658.2638147
933,647058331.1614612,624390775.3690426
934,675376500.7714152,633332496.231215
935,700990219.3520705,673320810.3978857
936,580036772.7634736,570769494.4972888
937,414914528.00777364,380404679.9064262
938,363859453.8984203,363536493.7285754
939,333153504.2009708,357675446.84756774
940,329623895.2804028,344066928.606722
941,189373140.38352668,194415788.99954724
942,166391700.77533105,179586765.47538215
943,107130266.3297429,164255486.43498048
944,133332088.75476007,172784307.84269148
945,78099972.9614355,130866045.9468185
946,78099972.9614355,109744743.40438083
947,78099972.9614355,97623656.68334118
948,116130530.37588236,209184517.09048897
949,267899368.01049143,356529921.33774143
950,343800537.3747056,434590662.6377897
951,566573690.2198628,664458959.8140891
952,564593799.5482191,590521593.2589607
953,583271064.5629989,563376525.6674421
954,616584810.6200353,596103283.5921941
955,637142870.1942153,644162407.8201995
956,648870778.9476856,645317978.6285133
957,648025421.8256553,594938908.6515577
958,666186981.5432663,607573130.7107074
959,692073939.2053192,654861714.7411953
960,558899232.1812459,561353733.4587941
961,411941552.894866,384864938.12834257
962,353410513.9543636,367125632.69513714
963,330110229.3798453,362640047.6362619
964,324934892.3888022,347095607.643609
965,178234665.08435842,197568189.81667972
966,184068802.41975844,175378690.67692244
967,150995149.21879473,169567796.81859264
968,95809990.61975582,186114745.09326968
969,106281088.64037715,98596365.0451493
970,78099972.9614355,104485219.8690499
971,78099972.9614355,104861916.95811793
972,131022955.91611649,231537148.2831396
973,260802691.16311377,378502280.06719816
974,339437048.9796425,449699887.07717514
975,570477698.021027,656581658.4905442
976,577147938.0767423,571975548.5362761
977,591680934.166247,547457166.6159502
978,621557180.5375746,589281577.869818
979,637248941.6110922,653758159.0008507
980,645711572.6884177,661781926.3643262
981,644817346.6077199,613021699.4460796
982,666258834.3183427,616963756.5020491
983,694319709.4692626,664622435.3760968
984,568158340.0237763,567109722.3218787
985,411000030.8274632,381563678.1870125
986,351037410.6054188,363979184.2412865
987,336133912.5465578,360197056.4308293
988,331131118.75730777,345398732.35327905
989,178582289.76693466,194322295.7036352
990,197223881.07928637,177045185.20259023
991,145122317.59904706,193411259.03744453
992,128971740.90973563,150972197.6512536
993,103320449.859687,171854548.181804
994,78099972.9614355,137923684.01911187
995,78099972.9614355,113649874.93847853
996,86787676.9919473,160574902.94919756
997,271835957.90057755,349537455.6586937
998,335535593.27622986,422758442.56318474
999,554528649.8471857,662795513.8010209
1000,552705258.1511761,609192590.5647433
1001,582463787.4246674,563918866.174142
1002,617131859.5468284,597550194.9313915
1003,639627800.9277043,653415510.0409474
1004,651760589.1415561,661489116.1673248
1005,648851710.1697625,620205061.0975041
1006,672400571.2983006,630190710.2346797
1007,710630610.8443644,668515038.8796122
1008,569493307.3211637,570460133.8626025
1009,403942969.2898885,379133295.765477
1010,349368913.74961245,360807320.28041667
1011,336394073.3284366,359212796.44330525
1012,334306892.9807791,345906254.45103514
1013,179236881.48307666,191379956.67817461
1014,208584662.62529638,175652033.20333558
1015,105509880.72817571,178119587.29286546
1016,149976251.519472,166708822.9264928
1017,76187521.75953208,138481007.93937927
1018,84792735.92140919,152752765.2538036
1019,86931780.23207688,102599513.48602206
1020,76266747.90178779,159106283.43526554
1021,271377364.9057653,344922937.42243034
1022,295736481.3671864,309987156.9601504
1023,344383995.7813636,394412897.117452
1024,361327197.4361608,436710634.25580096
1025,375105118.5645186,419729762.15946084
1026,410289184.08861345,387510917.66245717
1027,362007707.2121833,357280592.781844
1028,357841483.92482424,361024589.6658148
1029,353464759.50818646,363276504.12763363
1030,358929427.5986788,371201696.08286786
1031,371091204.0904544,382201765.61929876
1032,344305580.5099399,276627672.1325917
1033,237484540.0793517,233473830.4485224
1034,180596741.82947952,206733946.08939108
1035,221285281.81672972,192458905.56051055
1036,180853051.11223653,178356871.39049405
1037,156804453.19569358,173364523.12848628
1038,149676429.38837683,159344231.41902983
1039,91962538.20411593,140864846.44189948
1040,66606321.52290234,114638703.23222464
1041,66606321.52290234,98540517.82602221
1042,66606321.52290234,82182432.5141637
1043,66606321.52290234,68348248.01426575
1044,66606321.52290234,57497773.183998615
1045,78474284.27317692,40094814.73387009
1046,176751413.0729212,129938163.88050774
1047,184966926.46579668,200003231.3241285
1048,183948111.88059723,211379636.74469024
1049,202625078.81008372,195478112.0725703
1050,212159618.31849828,184198548.46634713
1051,225926477.49652758,202850261.5937745
1052,230280740.15252653,208766041.29037917
1053,232879016.3680458,215882250.60643053
1054,245945246.39272755,212170878.46060055
1055,253125046.12214494,237379655.00150713
1056,244731257.20514226,225966441.39005166
1057,221618076.8847805,216971444.4176414
1058,193388699.04651216,206773896.22539765
1059,201771407.98309842,203909527.21568733
1060,176362286.45268202,181880260.75423288
1061,181027679.8089911,174717617.80035323
1062,131086342.23558536,161398272.0173251
1063,109661133.15652822,177905841.04257402
1064,144105862.98359773,179770330.1784365
1065,96739812.40077737,143529297.20571363
1066,87128374.43944073,102530277.8963857
1067,78099972.9614355,118471754.83318752
1068,86787676.9919473,190324656.07975757
1069,265879568.78538334,361659183.5498648
1070,344338408.90936977,449485095.28494126
1071,565588166.1677588,653524382.526746
1072,576610957.668696,567546439.730335
1073,606316040.3073701,533150285.8035674
1074,643576152.8885329,573408678.9630731
1075,660389694.7560289,640349657.7689669
1076,673258481.5441158,663308707.2100899
1077,676249700.9885031,621876743.1222478
1078,711007853.8059105,628796902.0395056
1079,733387307.8738822,664287623.6512666
1080,582378666.0290678,568560289.9356514
1081,409235732.6731217,379002256.4523303
1082,351192721.169686,363513929.70007074
1083,334197987.3203491,357489166.7659152
1084,327145047.53172106,343529880.5135583
1085,188915614.99313056,193926468.2565161
1086,157628797.93059936,170166533.25119877
1087,95990689.96661301,161789870.38746125
1088,153220757.07452634,176296759.91247556
1089,78099972.9614355,140603129.67330927
1090,78099972.9614355,112197145.24355832
1091,78099972.9614355,97426383.35000154
1092,86787676.9919473,107351415.37343153
1093,277404385.9052038,342850431.72772455
1094,350890601.53756326,413124760.2661084
1095,546354989.9519252,593873022.6861897
1096,517052086.23680794,560526804.238025
1097,514747925.3064901,564651657.301967
1098,531127427.101698,602325830.230322
1099,566990424.6925052,633579324.4363263
1100,577806955.8350766,642333036.4857595
1101,530590989.9071677,599013349.891226
1102,520832967.73885775,599099911.7226186
1103,536572278.8078163,635053789.0086882
1104,434724529.52606726,504563018.57693005
1105,324917890.3007458,359850967.9290499
1106,327081807.2598295,343309768.236727
1107,345206971.13948894,332118318.04620826
1108,357026473.00135994,332790835.1538891
1109,105093155.9693533,162479812.57238343
1110,97239471.52577063,120168151.7255368
1111,78099972.9614355,111261952.42158014
1112,78099972.9614355,109705124.2964671
1113,78099972.9614355,107934958.10556501
1114,78099972.9614355,101265062.4190928
1115,78099972.9614355,90820120.8936511
1116,119429683.99320425,213164913.77634534
1117,295805121.63958657,354051378.90663016
1118,367416309.2608944,425041437.80713296
1119,569867291.1832824,635357982.1625538
1120,544579747.4542162,613164437.9390166
1121,549520582.3790478,605906967.2333649
1122,583536203.5489904,638314392.2929629
1123,608508125.8280103,681858308.7637118
1124,618856920.510755,689301237.1520478
1125,608171782.9202601,641126968.3139193
1126,609209427.7262622,637968761.6096566
1127,641710060.0023917,673720802.6249913
1128,517205950.2622005,551895519.9887843
1129,351721344.3036736,373713788.9055613
1130,325061560.7761891,368649488.4327153
1131,322795510.9180584,355685859.1287528
1132,325602250.8133114,346441871.5087547
1133,134337867.87024415,182274399.64053565
1134,153387610.05645978,176372824.82533598
1135,163591801.31523144,181277576.3832434
1136,78099972.9614355,136523086.63556948
1137,165506865.10033208,168861561.08251366
1138,78099972.9614355,118414427.54517052
1139,136210111.82371214,157673279.79755488
1140,118653825.26971023,194035732.26503506
1141,272722780.3478993,359576803.6255819
1142,353749841.2345198,435539112.82662255
1143,564490291.519687,632643736.1007462
1144,539102122.8303038,619148303.3814228
1145,555480510.6765008,597942529.5749276
1146,587535303.1792519,618579059.7418618
1147,607733397.8583428,671446925.7047491
1148,624796120.856709,684005300.0677588
1149,626641025.9606311,638777856.176096
1150,639825044.49786,642462381.0754344
1151,655766653.1590544,673102992.9520893
1152,505879003.28047454,547252827.1253747
1153,348248085.6085817,368357375.4226665
1154,320476668.2882015,364684831.74621326
1155,321564561.3090442,348848934.46289754
1156,317289112.30080825,332667604.17951095
1157,105093155.9693533,167458880.84958246
1158,172758958.94401112,174733467.72647882
1159,78099972.9614355,129520202.61142838
1160,78099972.9614355,116842962.09498551
1161,106485563.92357337,147842923.68922716
1162,78099972.9614355,104139858.23151436
1163,78099972.9614355,77030237.7055879
1164,86787676.9919473,99848179.35200268
1165,271262771.1840489,339433078.3525834
1166,342341806.51706576,402699988.92185307
1167,563287887.1026353,637843287.2502067
1168,545730506.7939608,622848758.3839372
1169,566224769.95742,595440899.5848107
1170,604753677.6547395,609544302.6525486
1171,632795227.3762326,663359283.490488
1172,646099478.1066515,665729993.8428006
1173,635471421.4302472,615393065.389204
1174,648695635.6758083,618308705.0641348
1175,673870123.6962047,660438451.52494
1176,537781567.656314,547291498.9702284
1177,375270355.2157629,356161826.3957131
1178,329874210.41964245,353228850.6319237
1179,324562579.5855475,335642704.69409
1180,317715260.5092991,323982412.4092789
1181,118139963.34804936,168129611.60460442
1182,160553671.18631577,164868204.0875384
1183,131424400.95075424,181640367.91231975
1184,66606321.52290234,176472447.54181626
1185,102816563.26543723,95974149.18293676
1186,103780352.59621878,203347524.80258685
1187,66606321.52290234,132516193.43070647
1188,66606321.52290234,181291458.8104916
1189,264317164.19850603,349480281.7996194
1190,286274688.9864812,331535536.9406955
1191,337780917.68361956,419565985.253806
1192,349391008.9349834,418953869.9314698
1193,351609689.8157442,412352173.4163189
1194,381907578.31729895,381599398.6279629
1195,334194604.6903432,343908913.28860027
1196,329278134.2289715,347921274.20656234
1197,331737325.7225376,355871490.29674697
1198,321808607.4693606,364327683.4000712
1199,329224381.78391695,378429868.7703169
1200,307356235.80279636,281813467.0144514
1201,222300526.0320803,240941367.69543344
1202,173071521.2217872,205672833.14147514
1203,200614980.35380325,178560920.7046132
1204,103785487.59097853,153913058.11397988
1205,158594169.014388,136945893.37475023
1206,76923795.52290235,111971183.16630402
1207,66606321.52290234,112463958.11002535
1208,66606321.52290234,94244324.03000444
1209,66606321.52290234,84682367.24688101
1210,66606321.52290234,77540990.32783395
1211,66606321.52290234,69542503.59260759
1212,66606321.52290234,64133443.08186692
1213,78474284.27317692,56113870.46049541
1214,54175844.27317692,84125533.12532979
1215,175459065.29263726,128043824.11089051
1216,198721519.4754312,176271018.29803747
1217,181777536.12749538,171177356.53445023
1218,198240828.60538387,179994151.47591388
1219,180025014.14482746,177988378.48468027
1220,209201843.96123904,188958433.35744452
1221,196044897.87709665,184262037.41671795
1222,225236671.65531835,196205313.12278485
1223,207652330.05320412,193997190.10186028
1224,211223806.1401339,199260345.8785361
1225,165141030.5660398,180819103.52952662
1226,179777007.34110156,179670556.43975365
1227,139116728.21837205,166802236.7678129
1228,129068962.09739195,136049337.15346894
1229,103328211.48524125,127052618.20204768
1230,85629153.11143836,83726716.84679493
1231,66606321.52290234,114017277.4082115
1232,78099972.9614355,114127622.42625594
1233,78099972.9614355,108500217.5335443
1234,78099972.9614355,98572887.67210826
1235,78099972.9614355,88160813.81305963
1236,86787676.9919473,104112481.02161074
1237,269190793.1447424,344427305.2682796
1238,326938270.2106888,426662244.0443946
1239,552384242.7415189,641856117.403363
1240,557391666.3688473,577878619.8498725
1241,572090021.8246032,547297512.0581951
1242,610554055.8000596,587426996.1514955
1243,619747398.2498556,653111865.2787759
1244,622145936.7729778,673075281.0030174
1245,615385787.5388837,626768494.7400614
1246,654727975.5891644,635528755.1717153
1247,677359631.8540963,673917907.9589596
1248,510799449.5666204,546752090.9014277
1249,361430880.2062106,370914786.79185194
1250,330019604.7162168,365196820.2606796
1251,325634249.52557904,346382151.2330229
1252,316713399.59342587,340567340.18893325
1253,153556472.0645463,192027064.958633
1254,124597977.94874412,174401399.68962732
1255,161615011.05599117,162353082.49518344
1256,78099972.9614355,148581807.8818743
1257,78099972.9614355,121653451.42946571
1258,78099972.9614355,105719136.48022377
1259,106285731.81272887,133761237.78548601
1260,86787676.9919473,135089962.00164673
1261,268742364.4660486,338393548.60038996
1262,335234117.69200224,421361967.78858036
1263,569789899.5786043,636628582.7678523
1264,577858240.9182165,558333783.1261451
1265,588709652.6223478,536018404.73656213
1266,615322540.7329942,579953453.1561694
1267,624559612.2661341,653584974.7767799
1268,634135169.0963286,667553868.5709943
1269,621870198.4356983,619707563.267668
1270,654849045.9686847,632990620.6326101
1271,688265729.9248693,675523101.5502048
1272,558783838.624553,567728673.006444
1273,402564893.886342,382886061.84933734
1274,342350157.74246436,365223061.2861203
1275,319440243.9007858,351458764.81691486
1276,312782072.1538495,340998247.0247871
1277,137726918.0595563,180896516.65413868
1278,160721869.99561527,165476497.10441786
1279,114362022.9480833,190692474.38616884
1280,106363273.88014443,105793319.17002147
1281,105388225.79189809,134808233.83203992
1282,87774767.50235082,133815792.91484976
1283,96006425.66779706,161343753.2200552
1284,86787676.9919473,188321266.2003845
1285,264976692.08005396,348348607.18978935
1286,339584727.64290917,442263126.32079244
1287,582026973.1237936,636991932.5310628
1288,586310649.4025254,560170279.0526301
1289,598575061.419962,537548799.0523367
1290,625398168.5860337,586220315.5688137
1291,638109027.437845,655472746.5516391
1292,648381730.507822,662515511.413393
1293,640422917.4254683,619540096.3024131
1294,668965007.7520007,625324526.966576
1295,692604111.1725197,664925275.5987623
1296,551244170.343866,565674907.9794637
1297,382090313.1053889,365020461.26171
1298,323325426.5936309,356555487.459483
1299,321013365.8964859,349942531.1438032
1300,317505185.32332027,340866889.4447104
1301,185890190.19410974,196357227.36882126
1302,171986327.4955375,176422261.08369398
1303,146765468.9106746,167708164.6036666
1304,98739656.52683072,157558843.86723974
1305,132277009.05633809,166335531.89518428
1306,105920418.41347815,154212768.95709074
1307,133201722.48731996,154935394.4382747
1308,86787676.9919473,201725585.68117157
1309,261486135.1875334,367786899.4439386
1310,342492863.44299734,448330067.35446036
1311,578568384.8449533,653032180.7184318
1312,583682694.0644199,568219885.462431
1313,601561741.5552504,536037755.12155676
1314,640264402.1472635,574016587.7307141
1315,652257572.9897629,647509662.8743111
1316,659276630.7800802,668117433.3231461
1317,650081745.3481156,620882013.5196333
1318,598203337.4362459,627702206.7186611
1319,615613669.4298662,676919863.4843223
1320,534228171.0181254,552060583.0485717
1321,362951598.7908711,365968090.0414565
1322,326961268.8832292,364731538.1292952
1323,319901916.85340846,350314148.25481045
1324,313240935.71556103,335458437.0709426
1325,114002775.72792055,174297124.0258571
1326,160553847.7444691,157414361.45734313
1327,124570991.25600843,207673183.46833584
1328,114977101.69452317,133474321.65829402
1329,122535506.17949325,203240888.78018823
1330,78099972.9614355,139030256.37248632
1331,78099972.9614355,110140021.54078782
1332,105767190.93595706,202698530.50920388
1333,268425755.25496912,355830417.1530467
1334,342080551.5840731,413731528.803498
1335,559980777.6276708,659671636.8513775
1336,555706776.8279022,616981163.9014506
1337,589751049.1836413,564745798.1045927
1338,633180556.7208438,595896254.6194046
1339,649520129.7910963,663344695.7389073
1340,662957043.5203066,674240297.6795197
1341,646822791.7767512,629037345.2655864
1342,680680824.9935806,635576395.0577068
1343,718022455.4938718,676788774.1275456
1344,571690206.7500771,577011160.0134584
1345,401476006.1040609,383163318.7192424
1346,340661421.58699536,362228859.1512647
1347,333372766.9412758,352915645.16627514
1348,325185705.0733649,344413844.26921153
1349,173503526.3715461,183966221.28654054
1350,176621939.76852173,175980797.72811833
1351,149989941.1618083,190010703.78209665
1352,98931373.04964066,152311827.9629743
1353,84744255.9144466,168267898.1688429
1354,115042047.68488428,78172689.30253658
1355,75584236.37937021,133530627.64382568
1356,66606321.52290234,191831180.33612502
1357,270743496.7423969,352265249.88489354
1358,296264245.8903951,320436549.7663657
1359,343776439.2288753,408463486.11638546
1360,372832967.82792026,416242624.81698155
1361,389293606.0694354,383156812.583371
1362,403353775.58010453,381434153.6415859
1363,357291750.67651576,354946187.1882465
1364,360947434.2485812,365230486.32197815
1365,364543544.7747084,368404456.53938067
1366,368805400.9374145,377477590.8098986
1367,383611201.5839977,390342218.6784979
1368,351489799.7504097,286770364.2395416
1369,243521932.70450824,242595475.65181926
1370,184269282.32454717,215004636.34851182
1371,224477806.0300015,193656690.8871278
1372,179979415.1099784,178345380.97570983
1373,156498853.20550916,162560544.7494244
1374,139943606.76499417,129279053.16785866
1375,84124250.30344436,185407515.01920325
1376,66606321.52290234,117425351.758567
1377,66606321.52290234,92842542.02811044
1378,66606321.52290234,77387972.09432143
1379,66606321.52290234,65740016.756149024
1380,66606321.52290234,61596247.46171561
1381,118865994.29917781,22997762.27300918
1382,136519113.47889617,125415087.69768724
1383,177673238.6634626,188927489.10807437
1384,178219465.82530728,207316688.996124
1385,203879682.1732267,181261590.77173194
1386,197599758.5822034,180456691.77509165
1387,219839973.64218697,196190997.80658856
1388,213961993.4998483,205710302.82882118
1389,233725138.39487493,207275971.3070922
1390,236788560.4329723,233133979.07539737
1391,260595882.55255884,224932313.6026667
1392,234884332.15384263,246408939.81504178
1393,223405132.08730504,202677248.87612635
1394,189113720.51671317,216750761.50861144
1395,205604349.93982866,197591698.46345413
1396,176547192.55884764,181698577.2451638
1397,152260080.0112579,158594475.69572192
1398,144854452.99973282,159924605.18536252
1399,84911830.10386951,119854886.79730669
1400,97109386.75173673,127378240.39000645
1401,144099573.80272397,160072248.01322916
1402,78099972.9614355,109564077.21976703
1403,78099972.9614355,104706258.88029379
1404,139944694.06902874,188276890.17016485
1405,278757759.62861127,392869522.9758343
1406,352445639.3534565,457221775.7930486
1407,566440919.4030335,658305173.1547899
1408,558751945.2619923,607712580.3828286
1409,592568346.567911,553558307.2263592
1410,636855258.474122,588343231.5900313
1411,645703764.1836303,661370013.5733399
1412,660104744.1890066,686016814.476696
1413,663314602.8278363,648255609.9616871
1414,699816636.3021121,658448608.8796754
1415,723686325.8893821,694891255.9517814
1416,583989476.9212779,581997642.7349336
1417,416072847.18189,395086975.1350968
1418,353929629.8633662,379313769.0768625
1419,342821159.9450977,368796890.34047997
1420,331665015.46149886,356284407.34511167
1421,169657235.6870947,203220762.92039025
1422,182375478.31453618,188312837.86600786
1423,157436159.40100786,195544196.44783807
1424,78099972.9614355,156899180.2822131
1425,167354719.0197121,144254354.11702058
1426,78099972.9614355,142272236.24196586
1427,78099972.9614355,109308356.30715704
1428,170772058.66461697,231612876.45101792
1429,281304497.4382296,376765400.3416839
1430,352104829.9603035,447838889.5355281
1431,573067909.0419635,669431904.6467882
1432,572007905.6662879,599043227.1009157
1433,577000607.1922497,576890892.5991225
1434,626656863.5042719,607991208.7971495
1435,641562415.2969048,676075713.5623459
1436,659780217.4790105,697958279.7454591
1437,665026324.8553762,656081248.3323531
1438,699273138.1666985,666646887.4090674
1439,727611525.1273654,700166918.53355
1440,593034775.4998758,587584746.6732987
1441,424356045.3398438,399989131.0894021
1442,368790343.9571583,382274230.1709351
1443,347619097.63611597,370258450.7840075
1444,335708372.04067427,359481761.68805015
1445,185534861.08639738,201983698.71423903
1446,209044437.22389916,185321431.73708394
1447,131418480.08999576,185250080.02808937
1448,133991121.13636725,178073352.5865647
1449,127044193.67288809,148796012.33530164
1450,115611630.3464865,143679879.080582
1451,112848878.69204856,144356858.59482595
1452,129423452.20300671,219076128.57567412
1453,275120181.5335099,373980062.92045915
1454,351249406.07061297,454830815.2258599
1455,569618306.1725092,666530298.3250645
1456,561173786.8220733,612360894.1254747
1457,589614498.3156327,561675137.2576376
1458,623443603.6234995,607783490.070894
1459,642852891.1861093,673393125.1668326
1460,660295319.1202443,690218312.2553366
1461,663030304.5126088,649069094.8678572
1462,691099956.9677007,661104478.728816
1463,714766145.7186273,697659114.6544099
1464,581080659.7318029,589026419.99282
1465,421499545.1136627,402930588.0215582
1466,362154052.33367145,377825084.6283769
1467,343619433.0328767,362908467.9254168
1468,333671379.26742023,359291392.0643328
1469,183759866.30381724,207193231.54211882
1470,207214858.53550747,182181366.65575138
1471,105835625.14859258,174421213.71565565
1472,162866757.48652098,166702142.04767197
1473,78099972.9614355,135001721.83928904
1474,134061725.7624213,180130355.53678933
1475,108656088.31321052,119554671.28786466
1476,106249334.16635208,196441623.09318006
1477,274084477.92821676,391528539.6544589
1478,349123379.10325104,456785462.2391311
1479,568644652.0431513,681975875.8627689
1480,562738556.5507721,607913226.2433472
1481,605412499.9365907,559931608.9168929
1482,642468612.1230879,607188157.8008614
1483,646998351.1751205,675486732.6705215
1484,654908221.7489464,690760006.1287937
1485,656341807.155931,648123274.990814
1486,693604804.8115082,660831405.35273
1487,731023926.6046823,700198089.489418
1488,594590588.6732858,593968501.114203
1489,425802476.24091446,399246869.16411364
1490,355125880.6903919,375732862.5871317
1491,344744360.0716233,365574823.2063781
1492,329483515.53381073,355642509.19760454
1493,171257978.60735083,201573162.96136612
1494,181790181.9217213,182069889.58694586
1495,157594948.93524322,177040167.51010388
1496,78099972.9614355,161344025.2285532
1497,164784693.44346467,156107937.09098673
1498,78099972.9614355,138047827.99224785
1499,160518651.8260097,158369574.92509043
